Date,Site,Phylum,Class,Order,ScientificName,Comment1,Comment2,Dyntaxa ID,Density(n/l),Biovol.(µm³/l),Freshweight(mg/l),Analysis method,Analysis laboratory,Mesured length (µm)
190703,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,46.7,139876020,0.1399,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,344
190703,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,3.3,99911442.8,0.0999,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190703,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,3.3,94683518.5,0.0947,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,815
190703,Erken bojen 0-12,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,5,43294958.6,0.0433,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190703,Erken bojen 0-12,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,10,1411843.5,0.0014,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
190703,Erken bojen 0-12,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,1.7,266462.5,0.0003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Asplanchna priodonta,,,257099,1.7,152642482.1,0.1526,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,946
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,15,1307007.3,0.0013,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,1.7,753825,0.0008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,36.7,17514181.7,0.0175,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,6.7,361436.7,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,1.7,1799693.3,0.0018,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
190703,Erken bojen 0-12,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,5,6360560,0.0064,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190709,Erken bojen 0-14,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,8.3,1187836043,1.1878,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190709,Erken bojen 0-14,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia,spp,juvenil,1009439,1.7,15611162.9,0.0156,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,387
190709,Erken bojen 0-14,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,,3000194,1.7,24977860.7,0.025,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
190709,Erken bojen 0-14,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,,242088,1.7,289743184.2,0.2897,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1247
190709,Erken bojen 0-14,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,1.7,82843238,0.0828,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,8.3,302658243.7,0.3027,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,13.3,32591393.6,0.0326,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,298.8
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,16.7,155417800,0.1554,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,113.3,339698905.7,0.3397,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,344
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,6.7,239787462.8,0.2398,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.7,34691473.2,0.0347,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp,male,1011373,1.7,59946865.7,0.0599,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,1.7,47341759.3,0.0473,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,815
190709,Erken bojen 0-14,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,5,43294958.6,0.0433,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190709,Erken bojen 0-14,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,48.3,6823910.3,0.0068,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
190709,Erken bojen 0-14,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,5,799387.4,0.0008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,10,871338.2,0.0009,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,3.3,1507650,0.0015,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,26.7,12737586.7,0.0127,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Synchaeta,spp,<120µm,1009427,1.7,373212.3,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103.3
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,5,271077.6,0.0003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,112
190709,Erken bojen 0-14,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,5,5399080,0.0054,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,5,712701625.6,0.7127,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,1.7,24271516.8,0.0243,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Ceriodaphnia,spp,,1009439,1.7,62167120,0.0622,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,602
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,1.7,12882100.4,0.0129,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,,3000194,1.7,24977860.7,0.025,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,430
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,,233772,1.7,208148839.3,0.2081,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1290
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,juvenil,233772,5,203985862.5,0.204,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia galeata,,,242088,5,2292967613,2.293,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1462
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,,1009426,5,541186982.1,0.5412,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1118
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,6.7,14986716.4,0.015,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,30,1491178284,1.4912,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
190722,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,11.7,157846203.1,0.1578,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,18.3,665848136.2,0.6658,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,30,73330635.5,0.0733,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,210.5
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,45,296200413.8,0.2962,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,55,107184811,0.1072,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,3.3,119893731.4,0.1199,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,1.7,34691473.2,0.0347,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti,,male,239249,1.7,32315567,0.0323,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,688
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Mesocyclops leuckarti ,, ,239249,1.7,49955721.4,0.05,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,1.7,47341759.3,0.0473,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,815
190722,Erken bojen 0-10,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,1.7,14431652.9,0.0144,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190722,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,3.3,470614.5,0.0005,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
190722,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,1.7,266462.5,0.0003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
190722,Erken bojen 0-10,Rotifera,Monogononta,Flosculariacea,Pompholyx sulcata,,,257361,1.7,357309,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Ascomorpha ecaudis,,,257157,1.7,555063.6,0.0006,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Asplanchna priodonta,,,257099,8.3,421848314.2,0.4218,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,817
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,13.3,1161784.2,0.0012,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,6.7,3015300,0.003,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,66.7,31843966.7,0.0318,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,38.3,2789427.1,0.0028,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120.5
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,5,5399080,0.0054,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,10,12721120,0.0127,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190722,Erken bojen 0-10,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,8.3,2029329.2,0.002,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,3.3,25764200.8,0.0258,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia cucullata,,juvenil,233772,1.7,67995287.5,0.068,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,1.7,3746679.1,0.0037,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,15,745589142.2,0.7456,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,juvenil,242093,6.7,90197830.3,0.0902,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190730,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Leptodora kindti,,,246642,3.3,1848361690,1.8484,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,5,181594946.2,0.1816,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,18.3,18157619.7,0.0182,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,210.5
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,13.3,87763085.6,0.0878,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,50,97440737.3,0.0974,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,10,359681194.2,0.3597,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,8.3,173457366,0.1735,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,1.7,47341759.3,0.0473,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,815
190730,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides ,,male,242098,3.3,28863305.7,0.0289,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,559
190730,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,43.3,6117988.6,0.0061,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
190730,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus,spp,,1013030,45,5116605.9,0.0051,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190730,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus unicornis,,,257347,11.7,2279016.8,0.0023,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120.5
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Ascomorpha ecaudis,,,257157,1.7,555063.6,0.0006,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Asplanchna priodonta,,,257099,3.3,168739325.7,0.1687,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,817
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,18.3,1597453.3,0.0016,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra,spp,,1009465,1.7,753825,0.0008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,95
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,10,4776595,0.0048,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,5,363838.3,0.0004,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120.5
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,5,5399080,0.0054,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,15,19081680,0.0191,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190730,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,6.7,1623463.4,0.0016,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190806,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Chydorus sphaericus,,,242094,10,77292602.3,0.0773,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,243.7
190806,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Cladocera,spp,embryo,3000194,2.5,4236374.9,0.0042,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190806,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Daphnia,spp,juvenil,1009426,2.5,5620018.7,0.0056,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190806,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Diaphanosoma brachyurum,,,242093,22.5,1118383713,1.1184,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,903
190806,Erken bojen 0-8,Arthropoda,Branchiopoda,Cladocera,Leptodora kindti,,,246642,0.5,277254253.5,0.2773,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,copepodit,3000208,2.5,90797473.1,0.0908,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Calanoida,spp,naupli,3000208,22.5,22284351.5,0.0223,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,210.5
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,copepodit,3000209,20,131644628.3,0.1316,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,473
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Cyclopoida,spp,naupli,3000209,80,155905179.7,0.1559,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,2.5,89920298.6,0.0899,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,1032
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Eudiaptomus,spp, ,1011373,5,104074419.6,0.1041,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,860
190806,Erken bojen 0-8,Arthropoda,Maxillopoda,Copepoda,Thermocyclops oithonoides,, ,242098,5,142025277.8,0.142,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,815
190806,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Conochilus hippocrepis,,,257345,7.5,1058882.6,0.0011,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,129
190806,Erken bojen 0-8,Rotifera,Monogononta,Flosculariacea,Pompholyx sulcata,,,257361,2.5,535963.6,0.0005,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
190806,Erken bojen 0-8,Rotifera,Monogononta,Collothecacea,Collotheca mutabilis,,,257374,2.5,104410.8,0.0001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,69
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Ascomorpha ecaudis,,,257157,2.5,832595.4,0.0008,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,86
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella cochlearis,,,233670,50,4356690.9,0.0044,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,100.3
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra vulgaris,,,257296,77.5,37018611.3,0.037,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,99.3
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Synchaeta,spp,>120µm,1009427,2.5,1009568.3,0.001,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,142
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Brachionus angularis,,,257101,2.5,1666457.8,0.0017,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Kellicottia longispina,,,233703,37.5,2728787.4,0.0027,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,120.5
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Keratella quadrata,,,233764,32.5,35094020,0.0351,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,146
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Lepadella,spp,,1012998,2.5,1430376.3,0.0014,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Polyarthra major,,,257294,17.5,22261960,0.0223,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190806,Erken bojen 0-8,Rotifera,Monogononta,Ploima,Trichocerca birostris/similis,,,257328,60,14611170.4,0.0146,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,172
190820,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,,233671,3.3,475134417.1,0.4751,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,258
190820,Erken bojen 0-10,Arthropoda,Branchiopoda,Cladocera,Bosmina (Eubosmina) coregoni,,juvenil,233671,1.7,24271516.8,0.0243,Naturvårdsverkets Djurplankton i sjöar 2003-05-27,Erkenlaboratory,103
